"CBSA Code","CBSA","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"15340","Bucyrus, OH",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","4.2","1.7","62","16","0.09","0.083","106","31","4","28","10.9",".",".","."
"15500","Burlington, NC",".",".",".",".",".",".",".",".",".","29","13.5",".",".","."
"15540","Burlington-South Burlington, VT","1.8","1.1","42","11","0.08","0.065",".",".",".","28","8.4","34","14","."
"15580","Butte-Silver Bow, MT","5.7","2.9",".",".",".",".",".",".",".","39","10.8","97","25","."
"15620","Cadillac, MI",".",".",".",".","0.11","0.08",".",".",".","22","7.8",".",".","."
"15700","Cambridge, MD",".",".",".",".","0.09","0.083",".",".",".",".",".",".",".","."
"15860","Ca¤on City, CO",".",".",".",".",".",".",".",".",".",".",".","35","17","."
"15940","Canton-Massillon, OH","3.3","2.2",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"15980","Cape Coral-Fort Myers, FL",".",".",".",".","0.09","0.072",".",".",".","18","8.2",".",".","."
"16060","Carbondale-Marion, IL",".",".",".",".",".",".",".",".",".",".",".","45","21","."
"16100","Carlsbad-Artesia, NM",".",".","31","5","0.09","0.076","6","3","0",".",".",".",".","."
"16180","Carson City, NV","4.3","2.7",".",".","0.08","0.07",".",".",".",".",".",".",".","."
"16300","Cedar Rapids, IA","7.9","1.2",".",".","0.07","0.066","85","32","3","24","9.7","47","21","."
"16540","Chambersburg-Waynesboro, PA",".",".",".",".","0.08","0.066",".",".",".",".",".",".",".","."
"16580","Champaign-Urbana, IL",".",".",".",".","0.08","0.07",".",".",".","26","12.1",".",".","."
"16620","Charleston, WV",".",".",".",".","0.09","0.077","90","51","10","38","15.7","78","22","."
"16700","Charleston-North Charleston, SC","0.6","0.3","40","9","0.1","0.078","34","9","2","25","12.7","37","20","."
"16740","Charlotte-Concord-Gastonia, NC-SC","3","2.3",".","13","0.12","0.093","77","13","3","32","14.6","62","31","."
"16820","Charlottesville, VA",".",".",".",".",".",".",".",".",".",".",".","42","21","."
"16860","Chattanooga, TN-GA",".",".",".",".","0.1","0.088",".",".",".","39","15.1","43","22","."
"16940","Cheyenne, WY",".",".",".",".",".",".",".",".",".","13","4.3","31","13","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","4.4","2.7","97","31","0.11","0.081","97","28","5","33","15.6","121","32","."
"17020","Chico, CA","3.4","2.6","40","9","0.1","0.089",".",".",".","59","13.2","65","26","."
"17140","Cincinnati, OH-KY-IN","9.9","3","56","18","0.11","0.086","108","28","5","36","15.9","53","24","."
"17200","Claremont-Lebanon, NH-VT",".",".",".",".","0.08","0.064",".",".",".","24","9.1",".",".","."
"17220","Clarksburg, WV",".",".",".",".",".",".",".",".",".","35","13.6",".",".","."
"17300","Clarksville, TN-KY",".",".",".",".","0.09","0.076","184","48","7","36","13.6","50","21","."
"17340","Clearlake, CA",".",".",".",".","0.08","0.062",".",".",".","21","5.2",".",".","."
"17380","Cleveland, MS",".",".",".",".","0.09","0.079",".",".",".","25","11.6",".",".","."
"17420","Cleveland, TN",".",".","36","11",".",".","107","54","4",".",".","43","23","."
"17460","Cleveland-Elyria, OH","7.3","3.9","58","18","0.1","0.083","172","57","8","36","15","76","28","."
"17540","Clinton, IA",".",".",".",".","0.08","0.065","50","11","2","27","11.9",".",".","."
"17660","Coeur d'Alene, ID",".",".","32","6","0.08","0.068",".",".",".",".",".",".",".","."
"17700","Coffeyville, KS",".",".",".",".",".",".","13","5","1",".",".","57","24","."
"17820","Colorado Springs, CO","4","2.4",".",".","0.09","0.076",".",".",".","15","8.2","63","24","."
"17900","Columbia, SC","2.6","2.1","51","12","0.1","0.082","92","17","3","30","15.4","114","42","."
"17980","Columbus, GA-AL",".",".",".",".","0.1","0.08",".",".",".","30","16.1","47","25","."
"18060","Columbus, MS",".",".",".",".",".",".",".",".",".","26","12.5",".",".","."
"18140","Columbus, OH","2.9","2.1",".",".","0.09","0.082","37","11","3","34","13.6","64","27","."
"18180","Concord, NH",".",".",".",".","0.08","0.069","146","57","6","25","9.9",".",".","."
"18500","Corning, NY",".",".",".",".","0.08","0.067",".",".",".","26","8.2",".",".","."
"18580","Corpus Christi, TX",".",".",".",".","0.09","0.073","34","8","1","30","11.6","65","25","."
"19000","Cullowhee, NC",".",".",".",".","0.09","0.08",".",".",".","23","11.2",".",".","."
"19100","Dallas-Fort Worth-Arlington, TX","2.5","1.7","64","16","0.12","0.1","103","19","2","23","11.8","56","29","."
"19140","Dalton, GA",".",".",".",".","0.08","0.075",".",".",".",".",".",".",".","."
"19300","Daphne-Fairhope-Foley, AL",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"19340","Davenport-Moline-Rock Island, IA-IL",".","1.3","40","9","0.08","0.07","29","8","1","33","13","122","46","."
"19380","Dayton, OH","4.2","1.9",".",".","0.1","0.079",".",".",".","30","13.6","45","22","."
"19460","Decatur, AL",".",".",".",".","0.1","0.078",".",".",".","29","13.1",".",".","."
"19500","Decatur, IL",".",".",".",".","0.08","0.071","46","16","3","26","12.2",".",".","."
"19660","Deltona-Daytona Beach-Ormond Beach, FL",".",".",".",".","0.08","0.071",".",".",".","19","9","65","22","."
"19700","Deming, NM",".",".",".",".",".",".",".",".",".",".",".","63","22","."
"19740","Denver-Aurora-Lakewood, CO","5.7","3.1","75","29","0.1","0.09","31","9","3","26","9.9","111","35","."
"19780","Des Moines-West Des Moines, IA","2.7","1.8",".","10","0.08","0.069",".",".",".","24","9.3","53","24","."
"19820","Detroit-Warren-Dearborn, MI","3.8","2.6","48","16","0.1","0.078","143","49","6","43","16.1","79","32","."
"19860","Dickinson, ND",".",".",".",".","0.07","0.066","6","2","0","18","4.8",".",".","."
"20020","Dothan, AL",".",".",".",".","0.08","0.074",".",".",".","27","12.9",".",".","."
"20100","Dover, DE",".",".",".",".","0.1","0.085",".",".",".","31","11.9",".",".","."
"20180","DuBois, PA",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"20260","Duluth, MN-WI","2.1","1.4",".",".","0.07","0.063",".",".",".","24","7.7","55","24","."
"20420","Durango, CO","1.1","0.7","40","8","0.09","0.074",".",".",".",".",".","45","19","."
"20500","Durham-Chapel Hill, NC","1.6","0.8",".",".","0.1","0.078",".",".",".","31","13.7","31","18","."
"20540","Dyersburg, TN",".",".",".",".",".",".",".",".",".","37","11.8",".",".","."
"20700","East Stroudsburg, PA",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"20820","Effingham, IL",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"20940","El Centro, CA","11.1","6.6","80","14","0.12","0.091","52","19","1","46","12.5","233","72","."
"20980","El Dorado, AR",".",".",".",".",".",".","46","8","3","25","11.8",".",".","."
"21060","Elizabethtown-Fort Knox, KY",".",".",".",".","0.09","0.074",".",".",".","32","13.2","31","17","."
"21140","Elkhart-Goshen, IN",".",".",".",".","0.08","0.067",".",".",".","26","12.6",".",".","."
"21300","Elmira, NY",".",".",".",".","0.07","0.067","24","13","3",".",".",".",".","."
"21340","El Paso, TX","7.8","3.8","68","19","0.11","0.084","13","6","2","35","16.8","559","65","."
"21500","Erie, PA","2.3","1.4","57","11","0.09","0.077","44","23","9",".",".","46","15","."
"21660","Eugene, OR","3.3","2",".",".","0.09","0.076",".",".",".","39","11.1","53","19","."
"21700","Eureka-Arcata-Fortuna, CA",".","1",".",".",".",".",".",".",".","22","7.6","65","20","."
"21780","Evansville, IN-KY","3.9","2.2","32","9","0.1","0.081","265","86","8","31","14.2","56","23","."
"21820","Fairbanks, AK","6.8","3.7",".",".",".",".",".",".",".","42","11.2",".",".","."
"21900","Fairmont, WV",".",".",".",".",".",".",".",".",".","34","14.6",".",".","."
"21980","Fallon, NV",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"22020","Fargo, ND-MN",".",".","38","6","0.07","0.065","5","2","0","19","8.2","55","16","."
"22140","Farmington, NM",".",".","59","14","0.08","0.071","74","12","2","12","6.1","28","15","."
"22180","Fayetteville, NC","3.8","2.7",".",".","0.09","0.074","15","7","2","30","14.1","40","19","."
"22300","Findlay, OH",".",".",".",".",".",".",".",".",".",".",".","40","24","."
"22380","Flagstaff, AZ",".",".",".",".","0.08","0.07",".",".",".","14","6.6","35","18","."
"22420","Flint, MI",".",".",".",".","0.09","0.075","17","7","1","27","10.9","37","15","."
"22500","Florence, SC",".",".",".",".","0.09","0.076",".",".",".","26","12.6",".",".","."
"22520","Florence-Muscle Shoals, AL",".",".",".",".","0.09","0.076","61","11","2","29","12.6",".",".","."
"22540","Fond du Lac, WI",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"22660","Fort Collins, CO","3.9","2.7",".",".","0.09","0.078",".",".",".","20","7.3","55","21","."
"22800","Fort Madison-Keokuk, IA-IL-MO",".",".",".",".",".",".",".",".",".",".",".","52","23","."
"22840","Fort Payne, AL",".",".",".",".","0.09","0.078",".",".",".","32","13.7",".",".","."
"22900","Fort Smith, AR-OK",".",".",".",".","0.09","0.075",".",".",".","23","11.1",".",".","."
"23060","Fort Wayne, IN","3.1","2",".",".","0.08","0.073",".",".",".","27","11.9","93","27","."
"23180","Frankfort, KY",".",".",".",".",".",".",".",".",".","28","12.4",".",".","."
"23420","Fresno, CA","4","3.2","64","17","0.13","0.101",".",".",".","56","19.8","102","43","."
"23460","Gadsden, AL",".",".",".",".","0.09","0.074",".",".",".","33","14.4",".",".","."
"23500","Gaffney, SC",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"23540","Gainesville, FL",".",".",".",".","0.09","0.075",".",".",".","21","9.5","39","17","."
"23580","Gainesville, GA",".",".",".",".",".",".",".",".",".","29","13.8",".",".","."
"23820","Gardnerville Ranchos, NV","5","3",".",".",".",".",".",".",".",".",".",".",".","."
"23860","Georgetown, SC",".",".",".",".",".",".","59","12","1","25","12.6","58","28","."
"23900","Gettysburg, PA","1.3","1.2",".",".","0.08","0.074",".",".",".","34","11.8",".",".","."
"23940","Gillette, WY",".",".","39","8","0.08","0.072","59","28","2","12","5.2","124","34","."
"24060","Glenwood Springs, CO",".",".",".",".",".",".",".",".",".",".",".","68","30","."
"24140","Goldsboro, NC",".",".",".",".",".",".",".",".",".","33","12.9",".",".","."
"24260","Grand Island, NE",".",".",".",".",".",".",".",".",".","17","7.2",".",".","."
"24300","Grand Junction, CO","2.8","1.7",".",".",".",".",".",".",".","24","9.7","125","34","."
"24340","Grand Rapids-Wyoming, MI","2.3","2","50","14","0.1","0.083",".",".",".","33","13","39","18","."
"24420","Grants Pass, OR","3.6","2.4",".",".",".",".",".",".",".",".",".","36","15","."
"24500","Great Falls, MT","2.8","1.7",".",".",".",".","42","21","2","15","5.6",".",".","."
"24540","Greeley, CO","5.6","3.3",".",".","0.1","0.082",".",".",".","23","9.4","52","22","."
"24580","Green Bay, WI",".",".",".",".","0.1","0.077","68","18","4","37","12.2",".",".","."
"24660","Greensboro-High Point, NC","2.8","2.5",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"24780","Greenville, NC",".",".",".",".","0.08","0.072",".",".",".","25","12.5",".",".","."
"24860","Greenville-Anderson-Mauldin, SC","2.8","2.4","48","13","0.1","0.081","22","13","2","31","15.6","58","23","."
"24940","Greenwood, SC",".",".",".",".","0.1","0.079",".",".",".","27","13.6",".",".","."
"25020","Guayama, PR",".",".",".",".",".",".",".",".",".","17","6.4","116","30","."
"25060","Gulfport-Biloxi-Pascagoula, MS",".",".",".",".","0.1","0.084","52","8","2","28","11.9",".",".","."
"25180","Hagerstown-Martinsburg, MD-WV",".",".",".",".","0.1","0.079",".",".",".","31","14.9",".",".","."
"25220","Hammond, LA",".",".",".",".",".",".",".",".",".","28","13.3",".",".","."
"25260","Hanford-Corcoran, CA",".",".","52","12","0.11","0.086",".",".",".","50","16.9","188","51","."
"25420","Harrisburg-Carlisle, PA","1.8","1.3","47","13","0.1","0.081","55","14","5","37","13.9","53","20","."
"25460","Harrison, AR",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"25500","Harrisonburg, VA",".",".",".","12",".",".","14","7","1",".",".","43","21","."
"25540","Hartford-West Hartford-East Hartford, CT","7","4","48","13","0.12","0.089","20","12","2","31","10.7","36","16","."
"25620","Hattiesburg, MS",".",".",".",".",".",".",".",".",".","32","14",".",".","."
"25740","Helena, MT",".",".",".",".",".",".",".",".",".","26","7.6","103","26","."
"25760","Helena-West Helena, AR",".",".",".",".",".",".",".",".",".","24","10.9",".",".","."
"25840","Hermiston-Pendleton, OR",".",".",".",".",".",".",".",".",".",".",".","59","21","."
"25860","Hickory-Lenoir-Morganton, NC",".",".",".",".","0.09","0.076",".",".",".","33","15.2","45","22","."
"25900","Hilo, HI",".",".",".",".",".",".","1137","255","24",".",".",".",".","."
"25940","Hilton Head Island-Bluffton-Beaufort, SC",".",".",".",".",".",".",".",".",".","24","11",".",".","."
"26020","Hobbs, NM",".",".","47","8","0.08","0.075",".",".",".","13","6.8","60","22","."
"26090","Holland, MI",".",".",".",".","0.12","0.091",".",".",".","34","11.5",".",".","."
"26140","Homosassa Springs, FL",".",".",".",".",".",".",".",".",".","18","9.6",".",".","."
"26300","Hot Springs, AR",".",".",".",".",".",".",".",".",".","25","11.7",".",".","."
"26380","Houma-Thibodaux, LA",".",".",".",".","0.1","0.081",".",".",".","28","11.6",".",".","."
"26420","Houston-The Woodlands-Sugar Land, TX","3.9","2.9","65","16","0.15","0.106","69","24","5","32","16.3","173","58","."
"26540","Huntington, IN",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"26580","Huntington-Ashland, WV-KY-OH",".",".",".","10","0.1","0.081","70","29","7","31","15","72","34","."
"26620","Huntsville, AL",".",".",".",".","0.1","0.079",".",".",".","30","13.3","47","20","."
"26860","Indiana, PA",".",".","34","5","0.09","0.073","116","28","8",".",".",".",".","."
"26900","Indianapolis-Carmel-Anderson, IN","3.6","2.1","45","15","0.09","0.08","127","28","10","38","15.5","59","24","."
"26980","Iowa City, IA",".",".",".",".",".",".",".",".",".","27","11",".",".","."
"27020","Iron Mountain, MI-WI",".",".",".",".","0.07","0.065",".",".",".",".",".",".",".","."
"27060","Ithaca, NY",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"27140","Jackson, MS",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"27180","Jackson, TN",".",".",".",".",".",".",".",".",".","34","12.2","45","20","."
"27220","Jackson, WY-ID","1.1","0.5",".",".","0.07","0.069",".",".",".","20","6.8",".",".","."
"27260","Jacksonville, FL","7.6","1.6","48","12","0.09","0.079","176","40","4","24","10.4","47","25","."
"27340","Jacksonville, NC",".",".",".",".",".",".",".",".",".","25","10.6","38","16","."
"27460","Jamestown-Dunkirk-Fredonia, NY",".",".",".",".","0.1","0.083","59","15","3","24","8.3",".",".","."
"27500","Janesville-Beloit, WI",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"27540","Jasper, IN",".",".",".",".",".",".","161","29","7","32","13.5","34","19","."
"27780","Johnstown, PA","2.1","1.5","42","12","0.09","0.073","94","24","8","39","14.8","61","23","."
"27900","Joplin, MO",".",".",".",".",".",".",".",".",".",".",".","155","33","."
"27940","Juneau, AK",".",".",".",".",".",".",".",".",".","33","8.5","27","9","."
"27980","Kahului-Wailuku-Lahaina, HI",".",".",".",".",".",".",".",".",".","10","4.6","66","22","."
"28020","Kalamazoo-Portage, MI",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"28060","Kalispell, MT","4.6","2.6",".",".","0.07","0.059",".",".",".","26","9.8","117","30","."
"28140","Kansas City, MO-KS","3.5","2.2","61","18","0.11","0.093","170","44","5","25","12.3","84","39","."
"28180","Kapaa, HI",".",".",".",".",".",".",".",".",".",".",".","30","11","."
"28300","Keene, NH",".",".",".",".","0.09","0.067",".",".",".","32","11.7",".",".","."
"28420","Kennewick-Richland, WA",".",".",".",".",".",".",".",".",".",".",".","173","22","."
"28700","Kingsport-Bristol-Bristol, TN-VA","2.1","1.3",".","12","0.11","0.083","187","43","7","31","13.8",".",".","."
"28740","Kingston, NY",".",".",".",".","0.09","0.076","17","9","1",".",".",".",".","."
"28820","Kinston, NC",".",".",".",".","0.09","0.071",".",".",".","23","10.5",".",".","."
"28900","Klamath Falls, OR",".",".",".",".",".",".",".",".",".","48","11.1","56","20","."
"28940","Knoxville, TN",".",".",".",".","0.11","0.086","191","80","12","40","16","102","36","."
"29020","Kokomo, IN",".",".",".",".",".",".",".",".",".","28","12.2",".",".","."
"29060","Laconia, NH",".",".",".",".","0.08","0.067",".",".",".","23","7.5",".",".","."
"29100","La Crosse-Onalaska, WI-MN",".",".",".",".",".",".",".",".",".","32","12.3",".",".","."
"29180","Lafayette, LA",".",".",".",".","0.1","0.084",".",".",".","26","10.8",".",".","."
"29200","Lafayette-West Lafayette, IN",".",".",".",".","0.08","0.073",".",".",".","27","12",".",".","."
"29260","La Grande, OR",".",".",".",".",".",".",".",".",".","34","9.3","76","27","."
"29340","Lake Charles, LA",".",".","39","9","0.1","0.08","39","8","2","28","11.5",".",".","."
"29380","Lake City, FL",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"29420","Lake Havasu City-Kingman, AZ",".",".",".",".",".",".",".",".",".","20","6.6","49","19","."
"29460","Lakeland-Winter Haven, FL",".",".",".",".","0.1","0.078",".",".",".","18","9.6","56","20","."
"29540","Lancaster, PA","2.2","1.3","46","13","0.1","0.085","55","18","5","35","14.1","58","19","."
"29620","Lansing-East Lansing, MI",".",".",".",".","0.08","0.071",".",".",".","28","11.5",".",".","."
"29660","Laramie, WY",".",".",".",".","0.08","0.07",".",".",".",".",".","33","19","."
"29700","Laredo, TX","5.7","4.3",".",".","0.07","0.06",".",".",".",".",".","241","39","."
"29740","Las Cruces, NM","3.3","2.7","50","10","0.1","0.08",".",".",".","23","9.4","408","54","."
"29820","Las Vegas-Henderson-Paradise, NV","6.3","5","66","21","0.11","0.085","8","7","1","24","9.4","142","35","."
"29860","Laurel, MS",".",".",".",".",".",".",".",".",".","31","14.3",".",".","."
"29980","Lawrenceburg, TN",".",".",".",".","0.08","0.072",".",".",".","25","11.7",".",".","."
"30020","Lawton, OK",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"30300","Lewiston, ID-WA",".",".",".",".",".",".",".",".",".",".",".","63","25","."
"30340","Lewiston-Auburn, ME",".",".",".",".",".",".",".",".",".",".",".","36","17","."
"30460","Lexington-Fayette, KY",".",".","50","12","0.08","0.072",".",".",".","32","13.9","36","21","."
"30620","Lima, OH",".",".",".",".","0.09","0.075","22","9","2",".",".","28","21","."
"30700","Lincoln, NE","4.2","2.5",".",".","0.06","0.056",".",".",".","22","8.3",".",".","."
"30780","Little Rock-North Little Rock-Conway, AR","3","2.4","50","12","0.12","0.088","11","6","3","27","13","38","24","."
"30860","Logan, UT-ID",".",".",".","13","0.08","0.073",".",".",".","30","9","59","20","."
"30980","Longview, TX",".",".","30","7","0.1","0.084","64","13","1",".",".",".",".","."
"31080","Los Angeles-Long Beach-Anaheim, CA","8.2","5.6","85","31","0.16","0.112","24","8","2","44","16.7","113","45","."
"31140","Louisville/Jefferson County, KY-IN","4.9","2.8","47","15","0.11","0.083","177","40","7","40","15.2","57","23","."
"31220","Ludington, MI",".",".",".",".","0.11","0.076",".",".",".",".",".",".",".","."
"31300","Lumberton, NC",".",".",".",".",".",".",".",".",".","28","12.5",".",".","."
"31340","Lynchburg, VA",".",".",".",".",".",".",".",".",".","28","12.5",".",".","."
"31420","Macon, GA",".",".",".",".","0.1","0.083",".",".",".","30","17.4","57","32","."
"31460","Madera, CA",".",".","40","11","0.11","0.081",".",".",".",".",".",".",".","."
"31540","Madison, WI",".",".",".",".","0.08","0.066",".",".",".","33","12",".",".","."
"31660","Malone, NY",".",".",".",".","0.09","0.069","18","9","2",".",".","46","12","."
"31700","Manchester-Nashua, NH","9.1","3","41","10","0.1","0.078","62","14","3","27","9.3","31","15","."
"31740","Manhattan, KS",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"31820","Manitowoc, WI",".",".",".",".","0.11","0.078",".",".",".","29","10.3",".",".","."
"31930","Marietta, OH",".",".",".",".","0.1","0.081",".",".",".",".",".","57","25","."
"32000","Marion, NC",".",".",".",".",".",".",".",".",".","32","13.8",".",".","."
"32220","Marshall, TX",".",".","25","4","0.09","0.08",".",".",".","26","11.3","31","17","."
"32380","Mason City, IA",".",".",".",".",".",".","9","2","0",".",".","125","34","."
"32540","McAlester, OK",".",".",".",".","0.08","0.077",".",".",".","22","10.3","53","21","."
"32580","McAllen-Edinburg-Mission, TX",".",".",".",".","0.07","0.064",".",".",".","29","10.9","127","32","."
"32780","Medford, OR","4.7","2.8",".",".","0.1","0.068",".",".",".",".",".","61","20","."
"32820","Memphis, TN-MS-AR","4.2","3","52","12","0.13","0.089","85","35","6","31","13.3","67","25","."
